Energy,KacRice_p8,KacRice_p12,KacRice_p13,KacRice_p14,KacRice_p15,KacRice_p16,ProbPD_p8,ProbPD_p12,ProbPD_p13,ProbPD_p14,ProbPD_p15,ProbPD_p16,Prefactor_p8,Prefactor_p12,Prefactor_p13,Prefactor_p14,Prefactor_p15,Prefactor_p16,RawDet_p8,RawDet_p12,RawDet_p13,RawDet_p14,RawDet_p15,RawDet_p16
1e-09,4.102425435459789e-17,10637.707613414756,857799793.8955529,50787848456520.53,1.9760450257586657e+18,3.930334026106601e+22,1.0,1.0,1.0,1.0,0.99948,0.97885,1.3281551015148462e-18,838.9353878553733,132999020.9445955,21084746010583.56,3.34262997707341e+18,5.2991746535724816e+23,30.8881502678468,12.68000821923681,6.449669988570018,2.4087484113409476,0.5911647532966728,0.07416879576627908
0.002512563809045226,608.4575690396944,22210026948.341747,1018561054583.9198,34280715517944.99,803857596332833.5,1.1124908156563184e+16,0.99911,0.88778,0.75341,0.549,0.32,0.13348,20.647646545357855,2065932257.276315,206622426111.35995,20665163062234.086,2066808392611577.5,2.0671005202839392e+17,29.4686160818891,10.750607562332666,4.929576492509881,1.6588649900659889,0.3889366809262349,0.053818902600029604
0.0050251266180904525,4564.29100591446,36442076685.40927,1100226761148.7124,24941302402957.207,415272128904363.5,3269706218952349.0,0.99578,0.76814,0.58311,0.3611,0.1711,0.0586,161.89399778021178,4049640290.174277,286393313346.4483,20253929744961.895,1432371675583115.2,1.0129829829804421e+17,28.193083551565437,8.998842878422908,3.841663578987874,1.2314302812846125,0.28991925488564774,0.032277997497372354
0.007537689427135679,14233.86528868074,44569611129.05002,1099398995737.3195,19874733300552.305,210586159546415.1,1393054777302353.2,0.98995,0.66176,0.45523,0.25002,0.10198,0.0293,535.5190209424022,5953579285.230833,343778689538.90906,19850879902493.375,1146253228877398.5,6.618832369978875e+16,26.57956997238323,7.486187551010662,3.197984718633611,1.0012016292565415,0.18371696082606112,0.021046835747357044
0.010050252236180904,31475.531551030348,50056443516.44247,946553343545.8905,12812486988053.951,117756222011586.6,699924860330384.8,0.98217,0.57271,0.36091,0.17727,0.06487,0.01576,1244.1178762115128,7780138468.56729,389061964670.61725,19455850685037.38,972930176299644.2,4.865339189113119e+16,25.29947696505824,6.433875658984299,2.4329115398038192,0.6585415973564939,0.12103255185223065,0.014385941722142725
0.01256281504522613,57158.659232036785,50365674471.861145,852646187532.7726,10762971528807.451,79709604871158.06,385044090013716.56,0.97167,0.48903,0.28483,0.12865,0.04244,0.00944,2381.562625072403,9531643564.707989,426328376584.5105,19068682483486.516,852898074880893.1,3.814815872913573e+16,24.000485492292725,5.284049296424163,1.9999752171405218,0.5644318393852427,0.09345736286518114,0.010093385967790849
0.015075377854271356,92806.94199321832,50926292327.66932,715522835364.4677,7070296842724.746,45454787524911.08,177848700848619.6,0.96178,0.42215,0.22636,0.09477,0.02805,0.00578,4033.4454678917677,11210358377.781124,457725727129.9397,18689218864928.12,763092133735426.1,3.115751432830818e+16,23.009345913315983,4.542788964588767,1.5632130617848015,0.37830884713928564,0.059566578549833195,0.005708051642843506
0.017587940663316582,137073.24938471112,50188937395.46603,611603823970.8209,5986120688100.113,33904472193149.758,92340431731597.6,0.94738,0.36344,0.18454,0.07082,0.01914,0.00356,6277.50415593234,12818486334.935194,484561805329.3699,18317306509438.59,692427083749733.0,2.6174987357617496e+16,21.835628616059896,3.9153560010188024,1.26217918384033,0.32680136050655534,0.04896468233094707,0.0035278118942328545
0.020100503472361808,190859.17269564726,48547155426.107185,537748749697.82635,3935207509077.417,26542250842434.715,73377159947415.34,0.93229,0.31033,0.14745,0.05161,0.01357,0.00222,9184.030202443379,14358171992.848574,507709878266.4214,17952795148135.33,634816983926758.5,2.244734592895543e+16,20.781636001683644,3.3811515456345864,1.059165426392673,0.21919748298838848,0.041810870714664126,0.0032688568251966117
0.022613066281407034,251531.93434915584,44683157800.99951,445810064865.66907,3070652854405.6377,12569614101570.246,51743660327328.164,0.91591,0.26565,0.11966,0.03979,0.00913,0.00143,12816.260497495663,15831502508.190168,527791432388.9468,17595537502461.676,586600920365790.6,1.955613119098248e+16,19.626000454524622,2.822420536388344,0.8446709012455834,0.17451316016780066,0.021427879952408066,0.00264590474578058
0.02512562909045226,319208.55777073547,42628819099.5302,390311487116.7646,2478635604967.905,8106713839962.631,16289882515735.057,0.89849,0.23017,0.09729,0.02951,0.00574,0.0009,17230.752911856252,17240509072.86885,545269923426.2283,17245389224679.678,545424269216886.0,1.7250270757881364e+16,18.525514201477076,2.4725963090390746,0.715813343718327,0.14372743767480514,0.014863133706173653,0.0009443261931580105
0.027638191899497486,397859.2803938379,39502923885.38548,349341841240.9466,1853135523092.7449,9988091676932.252,57951003395223.28,0.87767,0.19546,0.07912,0.02389,0.00445,0.00059,22477.746456406996,18587168314.89139,560503524158.5156,16902208839547.562,509692894588982.9,1.5369993902018906e+16,17.700140944531082,2.125279290322944,0.6232643082225287,0.10963865969735287,0.019596293734851188,0.0037703985938219013
0.030150754708542712,472474.9690394068,35890996656.094475,273722430602.5995,1338890050387.134,4297439787958.8247,8171079183668.925,0.86015,0.17138,0.06403,0.01703,0.00332,0.00038,28601.506545382388,19873403665.62863,573776940007.3816,16565857687157.32,478282799074530.06,1.3808789149982204e+16,16.519233638610068,1.8059813638349491,0.4770537320636798,0.08082225959390611,0.008985143927973796,0.000591730317185664
0.03266331751758794,566675.8294428434,30650969117.612247,223055844252.6383,1020257172592.5765,3282281658709.4404,2263097664467.8975,0.84008,0.14663,0.05152,0.01355,0.00244,0.00022,35640.65589402387,21101086694.27253,585321673080.0303,16236199866910.088,450374893400209.8,1.249291991155147e+16,15.899702607264928,1.452577754013581,0.3810824961920386,0.06283842161070549,0.007287887728219247,0.00018115041803600646
0.035175880326633165,651820.3542228008,29159505187.77542,203968709585.6208,831183568846.9314,2339935834716.6597,2068144160309.0054,0.81873,0.12435,0.04265,0.01029,0.00162,0.00019,43628.4915641001,22272038410.248497,595329507951.0345,15913102182606.49,425355736095821.4,1.1369719125374396e+16,14.940245029217424,1.3092427666772364,0.342614815596201,0.05223265453265553,0.005501126789059062,0.0001818993184883011
0.03768844313567839,744203.99304658,25820883910.417957,155915184119.02548,748187470614.2433,1223558084369.1602,2391808304433.072,0.79582,0.1059,0.03594,0.00826,0.00111,0.00012,52593.288654113094,23388030534.329327,603961817246.3531,15596434088629.322,402755189707197.56,1.040056604697494e+16,14.150170337149643,1.1040213015165021,0.25815404164106026,0.04797170086203961,0.0030379697534343012,0.0002299690510718637
0.04020100594472362,842850.2111028535,24179695742.632275,145630291635.19424,402292177071.4397,1151624806979.51,876966728659.3506,0.77636,0.0935,0.02851,0.00606,0.00075,4e-05,62558.59111488351,24450786739.18148,611356180861.7144,15286067637197.557,382205776474895.9,9556496741863146.0,13.472973033472432,0.9889127904373403,0.23820858640854253,0.026317571439530358,0.0030131015224338226,9.176654922276216e-05
