Energy,KacRice_p50,KacRice_p54,KacRice_p58,KacRice_p62,KacRice_p63,KacRice_p64,ProbPD_p50,ProbPD_p54,ProbPD_p58,ProbPD_p62,ProbPD_p63,ProbPD_p64,Prefactor_p50,Prefactor_p54,Prefactor_p58,Prefactor_p62,Prefactor_p63,Prefactor_p64,RawDet_p50,RawDet_p54,RawDet_p58,RawDet_p62,RawDet_p63,RawDet_p64
1e-08,1.6461232974754136e+19,3.6665628008714733e+37,1.845887156162457e+55,6.1468280859844895e+71,4.00423565361097e+75,1.1576634562927205e+79,1.0,1.0,1.0,0.99851,0.98573,0.88836,2.0289608813413164e+16,2.0505642233983383e+36,2.0723975868383867e+56,2.0944634208119914e+76,2.1000164923150825e+81,2.1055842867313595e+86,811.313472139091,17.8807508637549,0.08907012669217156,2.9347984905849814e-05,1.906763907933244e-06,5.4980627638033885e-08
5.026120603015076e-05,2.5285233191903243e+41,2.238218865484546e+52,4.230608860871388e+62,4.09218209210584e+71,3.903452737142282e+73,2.361636399243594e+75,1.0,0.99956,0.96394,0.46846,0.2673,0.11279,3.2656733631549908e+38,1.3064916401076207e+51,5.226855891129395e+63,2.0910981492681883e+76,2.95738516808354e+79,4.1825521367618956e+82,774.2731859586531,17.131520759674935,0.08093984125430437,1.9569536195792443e-05,1.3199000181879648e-06,5.646400384316446e-08
0.0001005124120603015,1.6278381606957773e+43,3.524336517373606e+53,1.4574380235384204e+63,3.4631794026465627e+71,1.6873078628497416e+73,6.053051735163361e+74,0.99998,0.99755,0.9028,0.28582,0.13264,0.04542,2.085427615388151e+40,2.0861975542501623e+52,2.0869677773732267e+64,2.0877382848622943e+76,2.0879309561790513e+79,2.0881236452768864e+82,780.5776372596827,16.89358953658802,0.06983519531733416,1.6588187455090863e-05,8.081243576835238e-07,2.898799479070466e-08
0.00015076361809045227,1.7572331692508009e+44,1.655949457476093e+54,2.8829466922641136e+63,2.2657005031235067e+71,1.0006518684532625e+73,2.521453388946693e+74,0.99991,0.99369,0.8305,0.18567,0.07547,0.02245,2.371143809813181e+41,1.0543006983234243e+53,4.687821792524839e+64,2.0843838189064144e+76,1.7020775477568075e+79,1.3898918003008639e+82,741.0909291871465,15.706614442249977,0.06149864094367316,1.0869881461237889e-05,5.879002809079035e-07,1.814136458968162e-08
0.00020101482412060302,9.730883079394157e+44,4.880328008395328e+54,4.771910564676618e+63,1.6931611281055054e+71,4.240741373777628e+72,1.176877100122685e+74,0.99982,0.98688,0.76169,0.12471,0.04622,0.01204,1.3299911228954829e+42,3.3265363369635088e+53,8.320238993059961e+64,2.0810347427266012e+76,1.4716861852529943e+79,1.0407612056619343e+82,731.6502277255316,14.670899440257232,0.05735304681340214,8.136150220572972e-06,2.881552749677141e-07,1.1307849425211616e-08
0.0002512660301507538,3.627635152089046e+45,1.1456002167909262e+55,6.6779154900476e+63,1.2510091690261183e+71,3.793845132334329e+72,4.9985288841636674e+73,0.99954,0.97921,0.69467,0.08607,0.02834,0.00717,5.0650592704784417e+42,8.108054838145788e+53,1.2979226845684965e+65,2.0776910476628473e+76,1.314207692380686e+79,8.312794439074063e+81,716.2078385207883,14.129162168480237,0.051450795717217314,6.021151077458572e-06,2.886792669324422e-07,6.013054840702206e-09
0.00030151723618090454,1.0022115743796336e+46,2.2566013770191565e+55,7.650601739821087e+63,8.658765516611264e+70,2.3028458350928122e+72,3.0076648736716936e+73,0.99928,0.96845,0.62659,0.06106,0.01893,0.00412,1.509928426736461e+43,1.6785403143402083e+54,1.865980888216687e+65,2.074352725069088e+76,1.1977783529016937e+79,6.91624411480989e+81,663.7477357425479,13.44383186832286,0.04100042925483951,4.174201143309837e-06,1.9225976404683078e-07,4.348696812524765e-09
0.0003517684422110553,2.4957046139368327e+46,3.885912720534439e+55,9.405653293812695e+63,7.32120092193727e+70,1.5617639312421223e+72,2.7423882001838106e+73,0.99882,0.95552,0.56359,0.0435,0.0128,0.00261,3.801249630624799e+43,3.104647815911495e+54,2.535702465628312e+65,2.0710197663131005e+76,1.1071481320978437e+79,5.91871215497819e+81,656.5484660176401,12.51643648796143,0.03709289012140509,3.535070519858301e-06,1.4106187654246994e-07,4.633420461032567e-09
0.00040201964824120604,5.40014522186541e+46,6.332640012677627e+55,1.1654275618462619e+64,5.344228066613953e+70,1.3861056424202647e+72,9.632532534207692e+72,0.99809,0.94093,0.50932,0.03182,0.00935,0.00163,8.456106635415314e+43,5.2878069891946284e+54,3.306592970087622e+65,2.0676921627765646e+76,1.0339800693485955e+79,5.1705703733697165e+81,638.6089313548713,11.975928821944642,0.03524557066409595,2.584634290743526e-06,1.3405535401601187e-07,1.8629535696523294e-09
0.0004522708542713568,1.0589983386111966e+47,1.0162632543917524e+56,1.2176228616229616e+64,4.076823884457751e+70,7.681417164049222e+71,8.630449064583916e+72,0.99716,0.92658,0.45555,0.02399,0.00556,0.00102,1.7115122877802246e+44,8.456341648470694e+54,4.178159548501159e+65,2.064369905855028e+76,9.732807732819032e+78,4.58869052950989e+81,618.750064590353,12.017764851962205,0.029142564985575103,1.9748514415439504e-06,7.892293133611877e-08,1.8808086989265146e-09
