Energy,KacRice_p24,KacRice_p36,KacRice_p44,KacRice_p46,KacRice_p47,KacRice_p48,ProbPD_p24,ProbPD_p36,ProbPD_p44,ProbPD_p46,ProbPD_p47,ProbPD_p48,Prefactor_p24,Prefactor_p36,Prefactor_p44,Prefactor_p46,Prefactor_p47,Prefactor_p48,RawDet_p24,RawDet_p36,RawDet_p44,RawDet_p46,RawDet_p47,RawDet_p48
1e-09,2.5983281392927387e-62,174.82689815495928,9.500457868740462e+41,1.4497825076591284e+51,3.515864463587727e+55,3.8965837175416284e+59,1.0,1.0,1.0,0.9999,0.9971,0.9522,1.741440879389589e-66,0.31994506922556526,1.033998429511654e+43,7.796164487945271e+53,2.1407283017340484e+59,5.878169539561558e+64,14920.564746381206,546.4278558132869,0.0918807765813283,0.001859609952946526,0.00016423683756316862,6.628906654217169e-06
0.0005025135577889448,12.47582468557721,4.62553095969484e+30,2.124738768599889e+47,3.1514258287524023e+50,5.181635686227992e+51,1.1085543703564599e+53,1.0,0.9986,0.4119,0.1174,0.0411,0.0116,0.0008877621629535474,1.0129234292609987e+28,5.133693548659342e+48,7.702705101551862e+53,2.9836641538535257e+56,1.155730573301701e+59,14053.116032869282,456.65159143070673,0.04138811069380568,0.00040913234859757066,1.7366685454647082e-05,9.591806221665767e-07
0.0010050261155778895,26013.21277767562,1.2743720952143379e+32,1.499108624877533e+47,1.2853134201197238e+50,1.3612513687103092e+51,9.359756738039658e+51,1.0,0.9886,0.1748,0.0286,0.0081,0.0019,1.7963216646548492,3.202482107532635e+29,1.0144292928316912e+49,7.610366093893233e+53,2.084478560036253e+56,5.709384822810823e+58,14481.377856495363,397.932619894068,0.014777852290650062,0.00016888982793496552,6.530416742145021e-06,1.6393634390599194e-07
0.0015075386733668342,2085074.1619322582,7.722836335300879e+32,2.2448484069617617e+47,2.0229220541380816e+49,3.050688811876168e+50,1.1313057338717081e+51,1.0,0.9619,0.0806,0.0085,0.0017,0.0004,153.51423423540714,2.4027277526768996e+30,1.5034021747904633e+49,7.519134034017618e+53,1.681566909993631e+56,3.7606288968819626e+58,13582.285527574539,321.41953355709154,0.014931789008983157,2.6903657322586593e-05,1.8141941267669943e-06,3.008288679613412e-08
0.002010051231155779,46562939.25400333,2.694370211363278e+33,8.563508152217673e+46,1.7940809060976226e+49,1.405660597994469e+50,0.0,1.0,0.9312,0.0356,0.0032,0.0006,0.0,3591.172268331262,1.0003688622945301e+31,1.9805057899870418e+49,7.428995651981735e+53,1.438822093979138e+56,2.7866606942625806e+58,12965.944202849421,269.33767262440017,0.004323899579346195,2.414971000311515e-05,9.769523305741302e-07,0.0
0.002512563788944724,539908371.1374559,6.891506690070134e+33,6.26091252246007e+46,4.0863235844140135e+47,1.2186130217548136e+49,0.0,1.0,0.8837,0.0183,0.0008,0.0003,0.0,41305.52857907025,3.0162844277004897e+31,2.445954443027353e+49,7.33993783692066e+53,1.2714942215350782e+56,2.2026038793747492e+58,13071.092168786108,228.47668564612056,0.002559701199794609,5.567245493360143e-07,9.584101926028252e-08,0.0
0.0030150763467336685,3591255846.436265,1.5036557411181184e+34,2.0828005783709024e+46,7.735928559973531e+46,0.0,0.0,1.0,0.8304,0.0108,0.0005,0.0,0.0,303224.1947547068,7.415503697979511e+31,2.8999590061269165e+49,7.251947635140642e+53,1.1467957105409666e+56,1.8134995836737802e+58,11843.566273929464,202.7718955258315,0.0007182172485784955,1.0667380611641031e-07,0.0,0.0
0.0035175889045226134,19518961462.120815,2.753763724183215e+34,1.196469417190903e+46,2.0288782784062913e+49,0.0,0.0,1.0,0.7707,0.004,0.0005,0.0,0.0,1632828.5621917937,1.5835682245660153e+32,3.3427269706075484e+49,7.165012248235305e+53,1.0489987072378064e+56,1.535794007969225e+58,11954.078899697799,173.89612152251271,0.00035793213975039126,2.831646629642525e-05,0.0,0.0
0.004020101462311559,78528891596.105,4.0347942360130275e+34,8.577672263425307e+45,9.181226124417434e+45,0.0,0.0,1.0,0.7152,0.0023,0.0001,0.0,0.0,7008323.062823072,3.050413498747608e+32,3.774462497652413e+49,7.079119031223708e+53,9.694853814130478e+55,1.3277102710492637e+58,11205.090132427802,132.27040326400245,0.00022725546402329675,1.2969447305409065e-08,0.0,0.0
0.004522614020100503,284748422411.7992,6.775663026473012e+34,6.1126925085848155e+44,0.0,0.0,0.0,0.9999,0.6536,0.0011,0.0,0.0,0.0,25296125.419324357,5.4310467852132816e+32,4.1953664683302565e+49,6.994255490711311e+53,9.030822104020442e+55,1.1660390156289534e+58,11256.602253967028,124.7579572490633,1.4570103838908854e-05,0.0,0.0,0.0
0.0050251265778894485,840278309641.7117,8.490723586582262e+34,9.06589907840282e+44,0.0,0.0,0.0,1.0,0.5868,0.0008,0.0,0.0,0.0,79643176.66046871,9.087265699803942e+32,4.605636532898759e+49,6.910409283072743e+53,8.464685454564105e+55,1.0368546479615926e+58,10550.537345138167,93.43540584232558,1.9684356361262402e-05,0.0,0.0,0.0
0.005527639135678393,2251992422988.9404,1.2060579685488438e+35,6.007818034490493e+42,0.0,0.0,0.0,1.0,0.523,0.0001,0.0,0.0,0.0,224507214.74437353,1.4459686948534818e+33,5.005467159397217e+49,6.827568212656426e+53,7.974009770879376e+55,9.312954458398675e+57,10030.824290226417,83.40830426284244,1.200251213957417e-07,0.0,0.0,0.0
0.0060301516934673375,5655839835602.534,1.4120020150533446e+35,0.0,0.0,0.0,0.0,1.0,0.4637,0.0,0.0,0.0,0.0,577652526.8479795,2.2073130960396114e+33,5.395049681538372e+49,6.745720230010546e+53,7.543011398125285e+55,8.434536122491846e+57,9791.07607555048,63.96926732264563,0.0,0.0,0.0,0.0
0.006532664251256283,13537222174777.887,1.5925824967835635e+35,1.7644044518899222e+44,0.0,0.0,0.0,0.9998,0.4104,0.0002,0.0,0.0,0.0,1376613622.9213948,3.254143656232073e+33,5.774572345909445e+49,6.664853430130533e+53,7.160213816106106e+55,7.692391502651944e+57,9833.71219736278,48.94014109468026,3.055472069961648e-06,0.0,0.0,0.0
0.007035176809045227,29210799812867.336,1.9811129728752948e+35,0.0,0.0,0.0,0.0,1.0,0.3641,0.0,0.0,0.0,0.0,3073306011.9081984,4.657173225531799e+33,6.144220358491923e+49,6.584956050727503e+53,6.817041370684656e+55,7.057306486425514e+57,9504.683132653789,42.5389582250094,0.0,0.0,0.0,0.0
0.007537689366834173,58043560068169.44,2.201272297408049e+35,7.939548879651859e+39,0.0,0.0,0.0,0.9995,0.323,0.0001,0.0,0.0,0.0,6485799143.835492,6.496818975859121e+33,6.504175930509449e+49,6.506016470517226e+53,6.506936935824169e+55,6.507857531357704e+57,8949.330495893888,33.88230925915492,1.2206848284053075e-10,0.0,0.0,0.0
0.008040201924623116,107033471024309.27,2.7509010929178723e+35,0.0,0.0,0.0,0.0,0.9998,0.2817,0.0,0.0,0.0,0.0,13032918897.550165,8.863528462105308e+33,6.854618323613785e+49,6.42802320753002e+53,6.224787286430273e+55,6.027977110585597e+57,8212.547923123242,31.036185021337033,0.0,0.0,0.0,0.0
